기준년월,구분,골프장,관광기념품,관광유원시설,기타레저,기타숙박,대형쇼핑몰,레저용품쇼핑,렌터카,면세점,문화서비스,수상운송,스키장,식음료,여행업,육상운송,캠핑장/펜션,콘도,항공운송,호텔,카지노,관광총소비,평균기온(℃),최저기온(℃),최고기온(℃),방문자수
20230728,내국인,323603.0,46878.0,196075.0,205880.0,337645.0,7943523.0,1388400.0,14991.0,423458.0,919616.0,199471.0,9271.0,20811018.0,428402.0,1214513.0,260.0,2439.0,1849432.0,696376.0,0.0,37011252.0,29.5,25.4,34.1,6368250.0
20230729,내국인,408693.0,66497.0,227152.0,246525.0,470558.0,12963767.0,1687867.0,11278.0,757938.0,1258404.0,210523.0,10462.0,22087349.0,173724.0,1161669.0,500.0,3849.0,713739.0,1165030.0,0.0,43625523.0,29.1,26.1,33.3,5988948.0
20230730,내국인,366527.0,52837.0,213511.0,195698.0,447131.0,11558212.0,1300959.0,4748.0,735649.0,1104438.0,209601.0,7617.0,16094872.0,116398.0,1106412.0,290.0,2619.0,767734.0,958872.0,0.0,35244125.0,28.8,24.9,34.9,5625220.0
20230731,내국인,326971.0,30220.0,288110.0,269034.0,325821.0,8173801.0,1474151.0,16943.0,316168.0,928899.0,256513.0,6690.0,16478896.0,525946.0,1170590.0,280.0,1977.0,2166865.0,754124.0,0.0,33511998.0,28.7,25.6,33.4,6141656.0
20230801,내국인,348547.0,50039.0,274878.0,237622.0,323401.0,7220555.0,1190672.0,24471.0,468713.0,931954.0,244142.0,6779.0,17171599.0,331093.0,1085011.0,120.0,22366.0,1796984.0,741745.0,0.0,32470689.0,29.9,25.5,34.2,5740200.0
20230802,내국인,322919.0,44801.0,254518.0,220971.0,321831.0,7169369.0,1160220.0,13185.0,501082.0,908085.0,227504.0,5568.0,17502647.0,361568.0,1028560.0,180.0,6404.0,1799117.0,743798.0,0.0,32592327.0,29.7,26.8,33.7,5809238.0
20230803,내국인,319508.0,42162.0,249922.0,203068.0,322809.0,7220362.0,1092349.0,16524.0,456043.0,844261.0,202263.0,7209.0,17847746.0,338909.0,1113122.0,100.0,1578.0,1582825.0,709126.0,0.0,32569889.0,29.5,25.8,33.8,5817844.0
20230804,내국인,305670.0,54925.0,199576.0,198526.0,316084.0,8483234.0,1056464.0,8292.0,385907.0,894830.0,206127.0,8994.0,19533497.0,389519.0,1124998.0,270.0,5709.0,1725065.0,760318.0,0.0,35658004.0,30.0,26.5,34.4,5886798.0
20230805,내국인,376556.0,59614.0,216056.0,236275.0,455889.0,12655240.0,1473428.0,7921.0,625304.0,1146130.0,188809.0,9475.0,20525872.0,104604.0,1061974.0,340.0,756.0,867086.0,1079127.0,0.0,41090456.0,30.3,26.4,34.9,5554738.0
20230806,내국인,360942.0,36669.0,171516.0,212179.0,379432.0,11652520.0,1110918.0,5818.0,564199.0,910758.0,160631.0,10212.0,15118388.0,37912.0,1000206.0,160.0,3048.0,785940.0,931213.0,0.0,33452658.0,29.8,27.0,33.0,5218357.0
20230807,내국인,281170.0,37611.0,187210.0,193804.0,283065.0,4775413.0,962186.0,26052.0,355821.0,590458.0,189790.0,6188.0,14802945.0,379132.0,1071335.0,40.0,4664.0,1981844.0,560762.0,0.0,26689490.0,30.4,27.3,34.6,5730211.0
20230808,내국인,305699.0,46202.0,151051.0,188515.0,311361.0,6198037.0,861333.0,61756.0,342661.0,568877.0,200701.0,5100.0,16530218.0,389586.0,930420.0,70.0,5445.0,1837042.0,510211.0,0.0,29444285.0,30.9,26.4,35.8,5877267.0
20230809,내국인,279588.0,33823.0,137940.0,155704.0,271516.0,6644455.0,909041.0,15606.0,314107.0,623031.0,138311.0,4452.0,16932002.0,378636.0,933597.0,210.0,1271.0,1790749.0,513906.0,0.0,30077945.0,28.3,25.1,31.6,5956989.0
20230810,내국인,221989.0,14514.0,117662.0,110625.0,260718.0,4931742.0,600606.0,10871.0,414912.0,519799.0,94273.0,4832.0,12027450.0,228363.0,982295.0,130.0,27501.0,2267391.0,507085.0,0.0,23342758.0,22.2,20.9,25.1,5350240.0
20230811,내국인,289637.0,35099.0,145983.0,189171.0,295039.0,7317044.0,1049094.0,15171.0,369068.0,795644.0,166628.0,5881.0,18291512.0,320132.0,1592559.0,30.0,4075.0,2374485.0,711962.0,0.0,33968216.0,23.5,21.6,24.9,5925965.0
20230812,내국인,437434.0,69814.0,235740.0,252150.0,508769.0,11462449.0,1478642.0,8535.0,511054.0,1174768.0,208522.0,8895.0,21492983.0,69976.0,1223545.0,450.0,2968.0,1311904.0,1362283.0,0.0,41820881.0,23.3,22.5,24.1,5732919.0
20230813,내국인,383984.0,52469.0,232156.0,210452.0,421598.0,8507330.0,1280917.0,8229.0,425588.0,1115104.0,193238.0,9674.0,16617618.0,79964.0,1076804.0,230.0,5893.0,1192561.0,890645.0,0.0,32704454.0,27.0,22.6,31.1,5307546.0
20230814,내국인,383945.0,42121.0,244652.0,226859.0,319377.0,8000386.0,1126797.0,14301.0,275680.0,1082225.0,261257.0,8130.0,17668792.0,313636.0,1166136.0,230.0,2062.0,2543689.0,738362.0,0.0,34418637.0,28.1,24.8,31.9,5860438.0
20230815,내국인,450861.0,49034.0,188899.0,242615.0,304795.0,10052051.0,1397862.0,8355.0,445235.0,1292111.0,202755.0,7081.0,16711864.0,97337.0,947075.0,170.0,1271.0,1489120.0,809050.0,0.0,34697542.0,28.6,24.7,32.7,5391477.0
20230816,내국인,316532.0,35578.0,141353.0,206826.0,241013.0,5320867.0,1050932.0,28935.0,289891.0,646969.0,164327.0,6264.0,15856938.0,366432.0,1026613.0,90.0,603.0,2552151.0,553047.0,0.0,28805362.0,27.3,24.7,31.6,6071940.0
20230817,내국인,296117.0,37760.0,134728.0,181918.0,259015.0,6203173.0,962228.0,64378.0,275767.0,605209.0,172730.0,2934.0,17153571.0,332098.0,1088677.0,400.0,3666.0,2459266.0,491048.0,0.0,30724683.0,28.2,24.5,32.4,6139066.0
20230818,내국인,295025.0,47530.0,131514.0,211368.0,297511.0,7152508.0,1066938.0,20342.0,277808.0,709709.0,157435.0,5180.0,19448090.0,418586.0,1099759.0,230.0,2169.0,2446462.0,738844.0,0.0,34527009.0,29.1,25.5,33.3,6260044.0
20230819,내국인,405163.0,61799.0,173071.0,264543.0,548418.0,11154351.0,1499696.0,4725.0,577358.0,1055118.0,149768.0,6941.0,22188467.0,97248.0,1051211.0,790.0,2534.0,1155979.0,1155556.0,0.0,41552734.0,29.1,26.4,33.6,5944106.0
20230820,내국인,367164.0,48448.0,143324.0,204922.0,421699.0,10239187.0,1211558.0,7306.0,550627.0,812017.0,119768.0,6076.0,16108925.0,109299.0,1005047.0,390.0,1771.0,1179664.0,1093003.0,0.0,33630195.0,28.3,25.5,31.8,5530442.0
20230821,내국인,304238.0,29927.0,127105.0,226165.0,259295.0,4030442.0,922748.0,12377.0,258311.0,445514.0,153700.0,4178.0,14818590.0,374951.0,1101017.0,100.0,4990.0,2521730.0,478049.0,0.0,26073427.0,29.5,26.0,33.6,6053435.0
20230822,내국인,272754.0,31822.0,88836.0,187286.0,241718.0,5914227.0,830272.0,16295.0,357065.0,384093.0,142595.0,2019.0,15303497.0,348418.0,977055.0,180.0,2331.0,1944433.0,434816.0,0.0,27479713.0,27.6,25.8,32.2,6078825.0
20230823,내국인,268662.0,19381.0,82051.0,172426.0,243710.0,6030731.0,823288.0,11543.0,249641.0,372019.0,140316.0,2136.0,15229467.0,350064.0,942599.0,0.0,4594.0,1823656.0,487492.0,0.0,27253775.0,24.8,23.2,27.2,6046460.0
20230824,내국인,280321.0,30976.0,96219.0,190422.0,285290.0,6394851.0,1045256.0,7393.0,313143.0,394232.0,129282.0,2128.0,17353428.0,314918.0,1058803.0,180.0,1412.0,1722119.0,478415.0,0.0,30098788.0,25.1,22.3,27.8,6247434.0
20230825,내국인,341467.0,46319.0,127877.0,242161.0,300007.0,7949449.0,1165586.0,30803.0,302422.0,512622.0,161231.0,3521.0,20685122.0,325508.0,1182539.0,440.0,4878.0,1924306.0,632061.0,0.0,35938317.0,26.5,24.0,30.0,6426952.0
20230826,내국인,428103.0,75545.0,179057.0,260902.0,682913.0,11838146.0,1679548.0,9932.0,645291.0,852416.0,151069.0,8795.0,23336850.0,113272.0,1145323.0,570.0,2400.0,966435.0,1530662.0,0.0,43907228.0,26.4,23.3,30.3,6123541.0
20230827,내국인,425478.0,46198.0,147081.0,197320.0,417247.0,8960274.0,1366141.0,5451.0,633753.0,673630.0,138670.0,7848.0,16783826.0,103774.0,1037947.0,420.0,20399.0,939379.0,938458.0,0.0,32843295.0,26.1,22.7,29.6,5642148.0
20230828,내국인,282333.0,31592.0,95625.0,217913.0,249867.0,5724326.0,907247.0,67067.0,366633.0,298085.0,155002.0,1842.0,14422385.0,361116.0,1073120.0,240.0,1377.0,1816293.0,401028.0,0.0,26473091.0,22.7,20.8,25.6,6075885.0
20230829,내국인,295529.0,31233.0,88670.0,186289.0,238164.0,5605837.0,1007810.0,7265.0,320448.0,311026.0,148628.0,2075.0,15530189.0,379305.0,957351.0,120.0,4707.0,2117789.0,398283.0,0.0,27630717.0,23.9,22.5,25.5,6142392.0
20230830,내국인,324028.0,36669.0,90093.0,211363.0,249055.0,6580394.0,1162573.0,15349.0,236658.0,386386.0,164807.0,1907.0,16893796.0,366693.0,950037.0,300.0,168.0,2154189.0,505332.0,0.0,30329796.0,22.8,21.5,24.5,6302303.0
20230831,내국인,359856.0,25530.0,105000.0,224902.0,246273.0,7422423.0,1476082.0,9525.0,388142.0,409059.0,171884.0,2132.0,18453822.0,352632.0,1062770.0,120.0,2456.0,2672278.0,498144.0,0.0,33883029.0,23.9,21.0,28.9,6423974.0
20230901,내국인,366455.0,37603.0,127776.0,222963.0,326401.0,7606423.0,1212664.0,25860.0,400116.0,443470.0,186375.0,1615.0,20599731.0,384043.0,1183540.0,60.0,6326.0,1689477.0,536341.0,0.0,35357239.0,24.5,19.7,29.6,6189942.0
20230902,내국인,438009.0,57386.0,217750.0,263235.0,564230.0,12437979.0,1650685.0,7741.0,520483.0,674690.0,135779.0,7527.0,23824321.0,89922.0,1075629.0,440.0,9343.0,835581.0,1556742.0,0.0,44367473.0,25.4,19.7,30.8,6036440.0
20230903,내국인,399050.0,43332.0,148483.0,186256.0,421756.0,11123537.0,1435094.0,5961.0,561339.0,520481.0,152177.0,6690.0,16599421.0,57425.0,1007687.0,250.0,435.0,724018.0,864198.0,0.0,34257587.0,25.8,23.1,28.8,5530172.0
20230904,내국인,377473.0,28801.0,141084.0,234045.0,267277.0,5750930.0,1014758.0,14450.0,363964.0,269109.0,193549.0,1219.0,14881784.0,463421.0,1123616.0,60.0,1926.0,1812010.0,437941.0,0.0,27377419.0,27.0,24.3,30.2,5927624.0
20230905,내국인,368631.0,43495.0,103110.0,181155.0,249927.0,5705687.0,1088293.0,27163.0,348867.0,271986.0,190256.0,2815.0,16514775.0,478721.0,1015543.0,60.0,511.0,1892796.0,425205.0,0.0,28908998.0,28.5,25.0,32.8,6069609.0
20230906,내국인,351464.0,46679.0,95292.0,173344.0,235527.0,6211832.0,1063076.0,56515.0,378045.0,326698.0,185574.0,908.0,17194142.0,449703.0,1030446.0,60.0,2543.0,1972192.0,526325.0,0.0,30300367.0,27.9,24.0,32.1,6138146.0
20230907,내국인,319744.0,30733.0,114511.0,169257.0,261883.0,6287990.0,1062001.0,9569.0,342904.0,333381.0,172258.0,1246.0,17816184.0,364317.0,1787816.0,160.0,588.0,1880366.0,450494.0,0.0,31405400.0,26.3,20.9,31.6,6186050.0
20230908,내국인,344169.0,43953.0,119020.0,176007.0,268928.0,8058253.0,1142031.0,13053.0,367602.0,401629.0,169789.0,3021.0,20839828.0,377577.0,1758579.0,0.0,2052.0,1981464.0,516109.0,0.0,36583063.0,25.3,19.6,30.5,6372699.0
20230909,내국인,441759.0,60547.0,180667.0,265628.0,584056.0,12798974.0,1779214.0,6329.0,450978.0,717459.0,173578.0,7856.0,24295253.0,99794.0,1456370.0,730.0,1621.0,792139.0,1106537.0,0.0,45219490.0,25.8,20.8,31.2,6135017.0
20230910,내국인,408029.0,44738.0,177453.0,181054.0,418216.0,9705965.0,1500546.0,2520.0,534584.0,560224.0,153662.0,16032.0,17376988.0,71470.0,1350880.0,630.0,39105.0,791287.0,1108328.0,0.0,34441711.0,25.7,22.0,29.6,5629190.0
20230911,내국인,318306.0,26290.0,115525.0,150869.0,246180.0,5637271.0,964666.0,18610.0,292897.0,257038.0,166121.0,1152.0,15377587.0,496714.0,1435975.0,90.0,1860.0,1810051.0,408970.0,0.0,27726173.0,25.5,23.1,29.8,6116894.0
20230912,내국인,330018.0,27949.0,98975.0,153053.0,228107.0,5903790.0,1030564.0,17000.0,317637.0,269903.0,164398.0,1843.0,16798508.0,533960.0,1186401.0,240.0,2518.0,1998513.0,524063.0,0.0,29587440.0,25.7,21.7,29.8,6204386.0
20230913,내국인,292630.0,32059.0,91674.0,141547.0,229626.0,5985390.0,870160.0,32039.0,267587.0,292278.0,144066.0,1217.0,16211260.0,430785.0,1117439.0,270.0,814.0,1756897.0,414032.0,0.0,28311770.0,22.1,19.6,24.6,6112512.0
20230914,내국인,331701.0,44133.0,101194.0,146863.0,238024.0,6998754.0,1089756.0,6762.0,320778.0,314506.0,134769.0,2078.0,17830528.0,530447.0,1287341.0,130.0,1178.0,1819014.0,395375.0,0.0,31593331.0,23.4,19.2,27.2,6300990.0
20230915,내국인,348156.0,38600.0,114970.0,202869.0,283625.0,8301669.0,1341903.0,31899.0,282772.0,364309.0,169452.0,2774.0,20198946.0,444879.0,1330027.0,170.0,3843.0,2117263.0,623428.0,0.0,36201553.0,22.3,20.3,24.3,6366612.0
20230916,내국인,406277.0,61232.0,182387.0,243001.0,532304.0,13340596.0,1749004.0,5316.0,578238.0,614031.0,129407.0,7330.0,23075605.0,121016.0,1231171.0,890.0,1109.0,1012730.0,1201977.0,0.0,44493620.0,23.9,22.0,26.6,6107142.0
20230917,내국인,431600.0,36900.0,144899.0,205621.0,383353.0,12658012.0,1580896.0,6240.0,612021.0,478972.0,110014.0,9354.0,16947892.0,172202.0,1105398.0,240.0,1538.0,824688.0,808300.0,0.0,36518141.0,24.7,22.0,28.0,5711618.0
20230918,내국인,331691.0,31463.0,209404.0,195103.0,242033.0,6117279.0,1040080.0,68680.0,247217.0,254460.0,139037.0,1177.0,15207223.0,483277.0,1185756.0,350.0,1330.0,2237520.0,488036.0,0.0,28481116.0,24.7,22.1,28.9,6182397.0
20230919,내국인,295025.0,63459.0,147689.0,169725.0,265017.0,6528295.0,1057210.0,10400.0,325979.0,253727.0,165148.0,1138.0,16568815.0,598909.0,980065.0,210.0,1486.0,2160740.0,382255.0,0.0,29975294.0,24.1,21.6,27.2,6257762.0
20230920,내국인,252607.0,24098.0,138771.0,160156.0,240971.0,6742251.0,932118.0,17787.0,262951.0,267735.0,126762.0,1266.0,16169207.0,602912.0,996796.0,330.0,640.0,2132207.0,476714.0,0.0,29546277.0,20.6,18.8,23.9,6145026.0
20230921,내국인,298943.0,43921.0,155599.0,151365.0,290079.0,6604750.0,1119534.0,13040.0,411306.0,263090.0,139770.0,2311.0,18124986.0,520071.0,1086117.0,399.0,1721.0,1959950.0,387759.0,0.0,31574710.0,20.1,17.5,23.6,6367757.0
20230922,내국인,322222.0,41907.0,155234.0,181239.0,359955.0,8920749.0,1340480.0,12696.0,261054.0,326804.0,172414.0,6856.0,20958823.0,572139.0,1197650.0,140.0,5950.0,2098868.0,657619.0,0.0,37592800.0,20.5,15.2,26.7,6520744.0
20230923,내국인,412103.0,57644.0,176963.0,239302.0,545202.0,13303468.0,1945452.0,10627.0,534208.0,566373.0,145427.0,16163.0,23430841.0,106192.0,1112179.0,630.0,11195.0,936162.0,1231702.0,0.0,44781833.0,21.8,16.3,27.6,6258438.0
20230924,내국인,422899.0,44397.0,151229.0,175032.0,399646.0,10609485.0,1783243.0,3503.0,551889.0,459052.0,112447.0,8223.0,17104205.0,75874.0,1015555.0,130.0,20356.0,937091.0,850067.0,0.0,34724322.0,21.8,17.9,26.2,5746241.0
20230925,내국인,271874.0,32912.0,159787.0,183596.0,212708.0,6950933.0,1142144.0,48186.0,302637.0,249607.0,153025.0,885.0,16078239.0,538282.0,1103702.0,690.0,7202.0,2260971.0,398135.0,0.0,30095518.0,21.6,17.9,26.0,6243079.0
20230926,내국인,252772.0,25677.0,142332.0,136817.0,188270.0,7137542.0,1134266.0,76454.0,398855.0,284547.0,164544.0,1046.0,16800728.0,444599.0,976458.0,90.0,1746.0,2269361.0,342002.0,0.0,30778104.0,19.9,18.6,20.8,6187790.0
20230927,내국인,349986.0,34193.0,145647.0,197902.0,244875.0,10736201.0,1631404.0,34316.0,496208.0,483144.0,196776.0,2344.0,19033113.0,372128.0,1011674.0,330.0,7349.0,2756293.0,485727.0,0.0,38219610.0,21.5,20.0,23.7,6312964.0
20230928,내국인,325753.0,37091.0,218180.0,143490.0,382496.0,8923306.0,1478210.0,19590.0,893553.0,774223.0,265743.0,12737.0,14708847.0,55467.0,1171430.0,240.0,1374.0,1360150.0,975811.0,0.0,31747691.0,22.7,19.6,27.3,5296732.0
20230929,내국인,151645.0,23278.0,233021.0,100788.0,323015.0,2481620.0,732004.0,8499.0,500960.0,951004.0,261297.0,13649.0,9015940.0,40458.0,1255764.0,120.0,2657.0,1157022.0,794943.0,0.0,18047686.0,21.1,17.4,26.9,5145616.0
20230930,내국인,399845.0,52630.0,259671.0,170718.0,383660.0,10511571.0,1517423.0,11103.0,648390.0,1090554.0,284460.0,14809.0,14821791.0,51476.0,1179385.0,490.0,2563.0,1361909.0,866151.0,0.0,33628601.0,19.7,17.1,22.2,4878664.0
20231001,내국인,425166.0,54442.0,268911.0,183625.0,387926.0,10657874.0,1520556.0,11903.0,492954.0,947249.0,272828.0,14560.0,16402222.0,48212.0,1095245.0,510.0,385.0,982736.0,827704.0,0.0,34595006.0,18.4,14.4,23.7,5057405.0
20231002,내국인,465202.0,51005.0,274393.0,218913.0,298868.0,10651167.0,1645492.0,9020.0,379021.0,909462.0,246808.0,14703.0,17534453.0,150773.0,1036844.0,250.0,531.0,1058270.0,694938.0,0.0,35640114.0,18.2,12.9,24.6,5266034.0
20231003,내국인,444648.0,38478.0,158780.0,182076.0,324297.0,10121681.0,1612162.0,8085.0,570921.0,718236.0,160589.0,11568.0,14499898.0,74390.0,989989.0,190.0,3425.0,1399429.0,652425.0,0.0,31971267.0,17.5,14.4,22.5,5186149.0
20231004,내국인,322542.0,29788.0,92162.0,184696.0,227406.0,4844503.0,1166113.0,21835.0,244927.0,278630.0,165262.0,3026.0,13643696.0,504247.0,1133959.0,150.0,3149.0,2425301.0,300530.0,0.0,25591923.0,17.3,14.2,23.2,5874858.0
20231005,내국인,338704.0,28519.0,125425.0,195525.0,258289.0,6436324.0,1410903.0,38526.0,315729.0,276841.0,131797.0,3061.0,16059757.0,589865.0,1175361.0,285.0,1808.0,2258304.0,361719.0,0.0,30006741.0,14.2,9.9,19.2,6071709.0
20231006,내국인,332391.0,31762.0,137368.0,165151.0,259155.0,8609648.0,1372020.0,69495.0,350448.0,372355.0,200878.0,9715.0,19076702.0,532396.0,1224923.0,340.0,6467.0,2224992.0,460764.0,0.0,35436971.0,15.5,9.6,21.5,6305457.0
20231007,내국인,383223.0,71406.0,192887.0,218193.0,562661.0,12269738.0,1883754.0,11568.0,493094.0,613645.0,185212.0,13192.0,21698219.0,116863.0,1172391.0,470.0,9985.0,1080960.0,1203832.0,0.0,42181292.0,16.8,11.7,21.2,6146959.0
20231008,내국인,415268.0,50944.0,223875.0,193389.0,422512.0,11207249.0,1662076.0,9518.0,432396.0,797611.0,178726.0,12040.0,19071409.0,61238.0,1099453.0,270.0,1482.0,962781.0,1051310.0,0.0,37853545.0,17.1,15.2,19.5,5654789.0
20231009,내국인,439054.0,48715.0,175027.0,198849.0,325794.0,11778158.0,1554417.0,9973.0,432140.0,566865.0,169860.0,12110.0,15404855.0,78807.0,1025534.0,440.0,2644.0,1269403.0,679283.0,0.0,34171926.0,17.4,14.1,22.4,5444047.0
20231010,내국인,327467.0,27182.0,114109.0,172257.0,225455.0,5283812.0,1078627.0,18064.0,171830.0,250529.0,150265.0,5203.0,15240140.0,480777.0,1115473.0,30.0,1313.0,2357279.0,372265.0,0.0,27392076.0,17.1,11.9,23.5,6126078.0
20231011,내국인,336743.0,26690.0,112246.0,143566.0,240168.0,5823223.0,1145895.0,43052.0,309208.0,250690.0,161319.0,4477.0,16564315.0,373118.0,1071724.0,0.0,560.0,2479174.0,344859.0,0.0,29431028.0,17.6,12.9,24.0,6232906.0
20231012,내국인,310371.0,28189.0,113750.0,138184.0,294287.0,6319230.0,1278044.0,31736.0,309519.0,267888.0,169876.0,4294.0,17559054.0,345079.0,1105090.0,60.0,956.0,2462946.0,386868.0,0.0,31125420.0,17.5,12.0,24.1,6252980.0
20231013,내국인,302531.0,37515.0,113099.0,146986.0,300844.0,8164107.0,1288406.0,15699.0,234829.0,331867.0,160735.0,7529.0,19889681.0,475525.0,1229919.0,400.0,1381.0,2138852.0,458002.0,0.0,35297908.0,17.5,14.3,21.5,6438747.0
20231014,내국인,411012.0,58399.0,158732.0,219783.0,472445.0,13089409.0,1669626.0,8564.0,366409.0,578058.0,155462.0,8544.0,22493358.0,157695.0,1156416.0,1090.0,6718.0,1002518.0,1361724.0,0.0,43375961.0,14.7,12.9,18.2,6112228.0
20231015,내국인,386123.0,47028.0,143926.0,190118.0,391530.0,12467892.0,1642695.0,7006.0,387795.0,487378.0,144503.0,13779.0,17555987.0,90794.0,1069608.0,190.0,372.0,868514.0,846092.0,0.0,36741328.0,16.1,10.9,21.2,5777894.0
20231016,내국인,315155.0,28706.0,123133.0,162459.0,243095.0,3690388.0,1236526.0,32210.0,303753.0,248513.0,139872.0,2821.0,14909504.0,431220.0,1169755.0,280.0,985.0,2119886.0,417908.0,0.0,25576167.0,14.7,10.7,19.6,6147508.0
20231017,내국인,308659.0,43432.0,98889.0,131735.0,238143.0,6737317.0,1103791.0,70569.0,312069.0,235258.0,156641.0,8763.0,16109896.0,454448.0,1062549.0,190.0,864.0,2138709.0,482738.0,0.0,29694658.0,13.8,7.5,20.9,6222037.0
20231018,내국인,298503.0,42040.0,104371.0,148203.0,256905.0,6917974.0,1140330.0,16724.0,249580.0,287770.0,153317.0,8807.0,16874560.0,504852.0,1052418.0,150.0,2680.0,2108304.0,307334.0,0.0,30474822.0,15.7,9.2,21.6,6299041.0
20231019,내국인,274828.0,39586.0,114109.0,141686.0,279058.0,6104545.0,1058323.0,7477.0,304000.0,273964.0,148569.0,7271.0,16561588.0,503047.0,1161911.0,440.0,844.0,1938773.0,359987.0,0.0,29280007.0,17.0,14.9,18.9,6221166.0
20231020,내국인,283009.0,45874.0,150725.0,193280.0,288908.0,8912346.0,1466296.0,26429.0,265536.0,356896.0,125917.0,9377.0,20062032.0,410896.0,1233686.0,160.0,2172.0,2004531.0,558297.0,0.0,36396366.0,11.6,7.2,15.1,6479932.0
20231021,내국인,384595.0,84543.0,178743.0,232662.0,523640.0,13496373.0,1922138.0,12494.0,348898.0,575018.0,132600.0,14103.0,23457861.0,124765.0,1155982.0,410.0,22763.0,848404.0,1139404.0,0.0,44655398.0,10.4,5.9,16.6,6234690.0
20231022,내국인,365421.0,67248.0,153115.0,169781.0,366227.0,10948654.0,1632780.0,5211.0,369955.0,529414.0,133019.0,16005.0,17105452.0,100498.0,1064969.0,400.0,7384.0,915992.0,958238.0,0.0,34909763.0,12.5,5.4,18.7,5758242.0
20231023,내국인,307832.0,30640.0,124637.0,158960.0,282234.0,5391691.0,1137271.0,19994.0,249687.0,276683.0,154036.0,15401.0,14527484.0,355265.0,1158945.0,120.0,2493.0,1981907.0,422174.0,0.0,26597453.0,15.2,11.1,21.4,6219741.0
20231024,내국인,311673.0,41960.0,104188.0,163391.0,233317.0,6290747.0,1127381.0,10856.0,275637.0,284878.0,150669.0,12664.0,15942486.0,477888.0,1038942.0,810.0,4423.0,2218960.0,452278.0,0.0,29143147.0,15.6,11.2,19.3,6291274.0
20231025,내국인,287225.0,39951.0,117885.0,167734.0,299473.0,6170049.0,1176321.0,38797.0,247484.0,390598.0,140848.0,10594.0,17145360.0,456734.0,1019448.0,200.0,7225.0,1744925.0,536331.0,0.0,29997183.0,16.6,12.7,21.9,6381172.0
20231026,내국인,274668.0,37810.0,122024.0,173192.0,241427.0,6393474.0,1146486.0,64948.0,285040.0,355247.0,142863.0,10459.0,17380487.0,349200.0,1177652.0,120.0,4626.0,1716532.0,521546.0,0.0,30397799.0,17.2,14.6,21.1,6356858.0
20231027,내국인,295603.0,45378.0,139886.0,186476.0,306452.0,7808679.0,1307229.0,12973.0,349848.0,521296.0,137246.0,17610.0,20553064.0,490985.0,1230722.0,70.0,1445.0,1636753.0,617403.0,0.0,35659118.0,15.7,12.6,20.2,6428674.0
20231028,내국인,345656.0,72095.0,187947.0,240039.0,545130.0,12468721.0,1731097.0,11114.0,401942.0,707491.0,171214.0,13155.0,24197013.0,151801.0,1160804.0,470.0,274.0,712720.0,1145076.0,0.0,44263761.0,14.2,9.4,20.7,6351456.0
20231029,내국인,383159.0,49962.0,174881.0,183590.0,410196.0,12298880.0,1567489.0,8790.0,433497.0,604702.0,153687.0,15056.0,17812601.0,175766.0,1094958.0,260.0,198.0,757997.0,969940.0,0.0,37095611.0,14.9,9.8,21.8,5877918.0
20231030,내국인,323558.0,34991.0,135283.0,173979.0,269180.0,5250825.0,1086374.0,17374.0,243008.0,275535.0,141266.0,9921.0,15262405.0,461899.0,1168337.0,30.0,2476.0,1785054.0,633957.0,0.0,27275452.0,15.1,9.7,21.9,6299528.0
20231031,내국인,325593.0,68057.0,115655.0,232659.0,245057.0,6255466.0,1388746.0,26218.0,311918.0,314597.0,131031.0,9434.0,17043711.0,520213.0,1009187.0,60.0,2951.0,1972953.0,491608.0,0.0,30465115.0,16.5,12.7,20.8,6395966.0
20231101,내국인,360845.0,28225.0,70144.0,191675.0,322805.0,5991607.0,1097517.0,18219.0,247144.0,314893.0,134040.0,7628.0,16670406.0,509494.0,1097026.0,0.0,3610.0,1759441.0,564201.0,0.0,29388920.0,19.0,17.2,20.6,6043723.0
20231102,내국인,295097.0,36586.0,66492.0,161070.0,320841.0,6213357.0,1003130.0,15053.0,325898.0,277256.0,139562.0,9076.0,17543711.0,417945.0,1173112.0,120.0,1921.0,1508502.0,470613.0,0.0,29979345.0,20.8,18.7,25.9,6127289.0
20231103,내국인,315399.0,68083.0,71127.0,163586.0,407854.0,8094536.0,1045529.0,15741.0,213817.0,414290.0,131952.0,9739.0,19710730.0,481215.0,1335325.0,205.0,2338.0,1549441.0,613221.0,0.0,34644129.0,19.5,17.7,22.4,6244108.0
20231104,내국인,387199.0,68564.0,109532.0,250341.0,677314.0,12569611.0,1617947.0,11186.0,380288.0,610054.0,139591.0,14745.0,23973555.0,217873.0,1218733.0,530.0,11923.0,813881.0,1321599.0,0.0,44394465.0,17.4,14.1,20.9,6107857.0
20231105,내국인,373663.0,43841.0,71437.0,191777.0,460754.0,11466781.0,1273209.0,8765.0,492852.0,484141.0,100813.0,13204.0,15998281.0,203477.0,1122722.0,510.0,10098.0,727874.0,1210936.0,0.0,34255134.0,17.3,15.1,20.4,5500509.0
20231106,내국인,272582.0,20347.0,70158.0,145667.0,332012.0,5445161.0,922316.0,22842.0,257438.0,242921.0,63546.0,7555.0,13611612.0,502389.0,1160243.0,90.0,234.0,1694553.0,479008.0,0.0,25250674.0,13.3,6.6,19.3,5874747.0
